iyear,1,2,3,4,5,6,7,8,9,10,11,12
47.0,14.844385606101087,18.625521701943647,21.49726566174508,25.7836730251626,29.964724745311642,32.01020142201724,34.19876008739909,32.31227489383392,31.25331710498686,25.986858652686912,21.727925177110258,18.023584630788466
48.0,13.579450152528436,15.1952020643146,19.87016256220512,24.90160612771147,29.156904456285762,31.565170649664857,34.048297676227705,32.82038256037069,31.022804938748436,25.044223101138186,21.202054941249823,16.430267107505106
49.0,11.298234527303919,14.335884393583182,21.98322503712514,25.947335627287693,26.456208649851938,30.42764684274728,33.65800088177325,32.78591793947267,31.638367453503463,26.434397900515396,19.88575902416707,18.462646880650887
50.0,13.262695942044706,16.60615381923297,19.78162630288959,26.683682033134343,29.15046041447351,32.241810725257665,33.86819203110723,33.98913423993759,30.1371881320217,26.982695418675753,20.354856795304325,14.296774954366398
51.0,15.986672510421846,17.55471209260743,21.448910170649835,24.883982740835975,27.083110642361444,30.263127756819205,34.364336378682374,33.43103980447275,30.83121636789433,25.138418624544297,20.310551775591403,18.027121083696162
52.0,14.556599175404523,18.09453522830079,19.419914163267585,24.64365708847489,28.87551999621626,30.162779151836677,31.50328633909391,31.66857476664524,30.754338770560096,23.921667718670555,17.332316687930906,15.686136051875485
53.0,14.481050158531662,18.37257382182501,22.11636577442873,23.92911246002576,28.05943444994858,32.156738499931286,31.87284510554128,32.54416659212972,30.474654944046286,27.734996221758003,20.766772421390137,16.305343371752294
54.0,14.138022542301329,14.93077188739221,21.19327736645325,27.79626085203705,29.78874040076797,32.06550616483203,32.09618044694973,32.63283604046726,30.58884553659571,25.753553487536607,20.014236544824296,17.71820900384143
55.0,13.298233910206207,15.744189713215956,19.447415892672307,24.817670026730852,28.17946388934136,32.44334616159985,34.514014187463346,32.81565278963777,29.60418888511464,27.848139797549788,18.65053711051129,12.79222851370545
56.0,15.105224086914863,20.36201664441952,20.428093931278333,24.047671835480013,27.81663312498807,30.264108587051066,32.52730898018457,34.2457792312569,31.456003822182343,26.177046445946626,24.608264700450544,18.407295390392065
57.0,16.98247900985171,15.531656209934392,22.19528726110236,25.857834429983534,29.5354582481108,31.043039130256368,34.176277857224775,33.52802398244961,32.10368926282449,25.966051291376857,21.937683195170376,16.576034477547747
58.0,13.778640802329809,16.9683224902143,20.302851205634205,25.224206041588445,31.854066991893347,32.750279816552535,34.01268215817274,32.487599955889415,33.068000896732,24.164119567469132,19.191590825229746,15.67216991776426
59.0,12.523821486443204,17.495530332607025,21.004739477741396,26.544235050486535,29.4839068956591,31.183565371011834,32.58669882673861,33.16604225865374,31.237232452990714,25.716429695041256,19.832187044473283,16.664520095057973
60.0,15.755058562851687,18.72057413235313,20.0856358993937,25.862643130342168,29.29338808349762,31.92528101241408,33.73614986198101,31.935610628330455,30.630812039396265,25.00758768623192,19.522520194163423,16.978148548019394
61.0,15.214050326135444,18.355749084540953,21.314422640239133,25.4871064019585,28.760670326332317,32.07696675652319,33.711705714185904,32.23254510042631,30.749591852075937,25.967298669363306,20.477931702542467,17.19241162597361
62.0,14.063693170841004,16.753056710694576,21.202934648790755,26.441083135119257,26.648440612909848,31.786963234476847,32.53303845349591,32.65577405970892,30.989250131450294,27.954668021401133,21.570510332013956,15.463687519777077
63.0,15.123251133818082,16.613151431025763,20.089303999551188,26.607271755118976,28.80406543289528,33.10183835946697,33.29785478377936,33.15651274539921,30.535759162182202,24.94974619516254,21.170175380816676,15.33946391431603
64.0,13.279041189315265,13.426468803709296,20.908937754122512,26.03026636774509,30.109363828861937,30.571951458799354,35.32910771365798,32.60288768349561,29.465961142521873,25.546222808258907,19.416227921000345,14.47707804477784
65.0,12.231879836231698,20.51500982945089,19.438126557485898,25.1868534147687,28.780050167388897,32.38451518135271,31.847253022246594,33.37126965802069,29.75916964748659,23.728790170556064,18.665531840086928,15.720212280557899
66.0,12.834540594652404,20.86532730178345,20.93552430791356,24.260734449327725,28.373464503948362,32.925029165046446,32.78742870897445,33.11168851877281,29.16215215620461,27.10629277020801,19.47108838652328,16.0877624948679
67.0,14.79720945367711,16.29527357172237,20.348003944299244,23.280861573495528,29.58322381115799,31.599601641694278,33.182560864355054,33.90715435604948,30.598494680439387,25.92935332583943,20.870163907080563,19.123831247308214
68.0,13.488886458077895,17.26604960349352,23.325051370152202,25.437875968652406,28.123178141420194,33.15364006157727,33.31340581307378,32.17275324737022,31.68317265538572,24.84186180983133,19.949890293829313,16.075986188969832
69.0,14.113240323485716,17.924665656574803,17.188781435688924,25.50924391943937,28.35471165366051,31.910048942282106,33.18083345672289,32.898429124249915,29.75076169446781,23.95964149633641,20.583518632437478,11.360711011572656
70.0,16.94016515351321,19.725599573658265,22.65881697586711,28.61938733025934,29.991783848325205,31.195011710763584,33.25254907651611,32.57299255010878,30.057773315566337,24.001866281378106,23.005652084964325,17.02899552970749
71.0,16.50425649058025,16.70335589060355,22.260516066260145,23.75555012100438,28.5931004319458,30.88709491249681,32.56449375114263,31.753928388269276,32.24627658409955,25.656565157387575,22.20171141391671,17.467987351505215
72.0,13.90946459563343,15.191802231777382,21.757049571932132,25.318862354299483,28.141719764186334,32.633603689450936,33.78597561074305,32.00576253980759,30.138820082910165,25.964965289118705,21.80536686533623,16.088416724023997
73.0,14.301069848171077,12.689183065886596,18.332796998489766,26.038418167399467,28.93299178208692,31.7096004162605,33.49565783985471,33.66450699440681,30.944378185092273,25.084302721391108,20.126392282813853,14.503278356426472
74.0,15.69176608097873,16.45720173316119,20.291036256534664,23.03946950465047,30.05442477599476,28.761139657956548,33.18602250108028,33.259165478584265,30.862427997632427,27.805667988477104,18.842576942309584,18.108421506130746
75.0,18.185176914147117,17.425891954804758,23.145647304461857,27.873539280822513,29.69990335510516,31.374284902834393,33.25140320646627,32.474390708386146,32.22862171160145,25.17735490806453,21.039857269125907,14.400266089729083
76.0,13.41585434156116,20.613361388887338,21.008710002697356,24.213720256755195,28.83696621157555,31.979136041298357,33.274520935215044,34.24293213443634,31.358667700750274,25.36052532590328,18.461037628699447,17.803734604894984
77.0,18.136986910220724,16.408905046413125,22.20467653953978,26.918120565399295,29.994610579444135,30.728176792425447,32.628628328728304,32.440564039071745,31.39298275382414,27.64261209372965,18.85891945347522,14.043513204312484
78.0,15.412170138258647,23.116492014374433,21.740708656643218,23.419622508862165,30.375854678523314,31.696215272327358,34.35483557052124,32.73570781162704,30.9906914482368,27.12050399113798,18.034130299321365,14.14856268794823
79.0,12.641402670634353,21.532196135298555,20.23271346042353,24.619965949511595,31.20096774908827,30.881208996330614,32.924333642884164,32.567273784205646,29.77438656759386,26.545724480720946,20.313104443182493,14.080339892478678
80.0,16.028946010238357,20.029265333080996,22.070609290598902,26.949974796549856,27.88912919865172,33.00823156118502,32.98630465826407,32.97284988874797,30.572825935886655,26.602993724125714,18.44275764530018,15.220258217548428
81.0,17.52340259440021,20.079792534610885,20.29986521467449,25.358022760712522,27.685695219391217,31.742257937779755,32.08480828781031,31.842518053034564,32.35032470477026,24.89910844068337,20.081610412321673,13.56126124309467
82.0,11.563679096125677,15.127029676732686,20.933655880411166,28.748060869758046,28.63510970401103,31.510074280887057,32.98961331434946,32.82977654998404,32.04230955802151,25.729658263651203,19.53082905005094,13.892448740345337
83.0,13.2294055397011,13.519798066780513,22.825253481632952,25.86381743426415,30.294605112990226,31.524482908089585,32.25946366592673,32.52479073892097,31.713370263681266,25.401908028516466,19.654896071194774,17.269194311174505
84.0,16.99373579731605,20.96896661805648,21.042504179940178,25.07705696443853,28.641435489993203,29.95826036877403,31.455493409232794,34.36106762375379,31.96519427171254,23.728551596761537,22.583783908559646,17.020879199279378
85.0,12.105081993140397,15.2162690764811,22.381756826015206,27.006037007096946,28.134183490580817,30.48233754416805,31.51683786861168,32.76715760236011,31.787165631223495,25.927622359320527,20.999921885694945,16.0467505009283
86.0,13.243892279710122,21.98525549803019,20.714408829170313,22.96424015413807,28.883441414491443,31.469394804585782,32.52697460738146,33.175971477047135,32.422794982438994,27.11089091802693,21.26318595471252,13.278455419355508
87.0,14.052645242482287,18.715784265098428,22.097365705493555,24.738885456775666,27.212253813918124,31.809197642803806,33.08374291793466,31.347889534285255,28.288473862425658,22.96560759592438,20.332643371600618,14.901544167467126
88.0,15.16823884572656,16.149301364128085,21.748719532790144,24.817483868268663,28.77082242825862,29.875191074750738,33.71319492163797,35.67322382587993,33.98794461477076,24.04053938164918,21.023088168462674,14.272588263708347
89.0,14.16407621727506,15.214677748968295,18.49482082817785,26.883472537172604,29.952173734346335,30.893734750290392,34.54347174075644,31.336016028902183,29.631108006053193,25.819484442045795,22.896680434050374,14.56053722361403
90.0,14.430226568264294,17.767939061587683,19.8634202764378,26.392710824502064,28.079322486461262,32.454436730240865,30.835868909459677,32.88395131469394,30.444066891294263,25.760341727586606,18.69999971195384,17.46040729660299
91.0,16.722824022500532,18.487668555234603,21.862711634157776,24.05707038571551,29.50180807460743,32.32527233042594,32.81601373221962,33.13245745977296,31.579325625192784,24.40878211394814,17.579519045571377,15.927184430644525
92.0,13.437880614145158,13.74093537902552,15.842649506113814,26.469985918490618,29.699228676345008,30.87552684885184,33.05862519701811,33.681584538151895,30.912872115554098,24.8717550799122,20.093218262472263,16.08381817305621
93.0,13.452693563628348,16.03520065490243,21.078874485580346,25.900459000965075,30.41859927238566,31.515002188141292,34.02241660675283,34.67579914185927,29.896816954886066,24.820394190967054,22.667745550548325,13.276960352892631
94.0,15.217579397486457,18.253931405443748,20.760287164586696,25.38278525438125,29.845996893416228,30.785938459084413,32.15466601084925,33.73539725318291,31.62225836572889,26.06842967652873,16.36718589776209,18.86525420897856
95.0,14.838226751386598,18.602472835602523,22.357964918957574,26.628784068348622,28.755312074757967,31.709829165444738,33.37981277081208,31.604389339177725,29.187078440723962,25.86605239670592,19.289437646571137,16.9142610499261
